Unnamed: 0,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],NODC Accession Number,WOD Cruise Identifier,WOD Unique Cast,Platform,Project,Originator's Cruise,Originator's Station,Originator's Station Number,Investigator,Institution,Source,Instruments,Methods,pH Scale,Depth Correction Info,Depth [m],Temperature [degrees_C],Salinity [psu],Oxygen [~$m~#mol/kg],Phosphate,Silicate,Nitrate,Nitrite [~$m~#mol/kg],pH,Chlorophyll [~$m~#g/l],Plankton/Biomass,Alkalinity [meq/l],NO2+NO3 [~$m~#mol/kg],pCO~_2 [~$m~#atm],tCO2,Tritium [TU],Helium [nmol/kg],~$d~#~^3He [%],~$D~#~^1~^4C [~%],~$d~#~^1~^3C [~%],Argon [nmol/kg],Neon [nmol/kg],CFC11 [pmol/kg],CFC12 [pmol/kg],CFC113 [pmol/kg],~$d~#~^1~^8O [~%],Transmissivity [m~^-~^1],SA,CT,pdens,Nstar,CT_resid,SA_resid,Phosphate_resid,Nitrate_resid,Silicate_resid,tCO2_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,Nitrate_to_aerobic_remin_ratio,Phosphate_to_aerobic_remin_ratio,Silicate_to_aerobic_remin_ratio,tCO2_to_aerobic_remin_ratio,Nitrate_to_anaerobic_remin_ratio,Phosphate_to_anaerobic_remin_ratio,Silicate_to_anaerobic_remin_ratio,tCO2_to_anaerobic_remin_ratio
6016,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,249.81,11.0085,34.725399,3.7,2.499,30.6,31.9,,7.3875,,,2.3578,,,2265.501903531061,,,,,,,,0.6092,0.3407,,,,34.892778,10.9723,26.571638,-8.084000000000003,0.023523766210233162,0.0013372243889355232,0.050870953806094674,0.03160113936359463,0.4565915656900323,0.02406854522010363,0.011561685978262936,0.020922692565776082,0.010150388111948528,0.011561685978262936,0.020922692565776082,0.010150388111948528,0.025365167532295677,0.018305052282918486,1.2410922890848741,0.0,14.893107469018492,8.273948593899163,7.452804439058725,7.021666937153402e-17,9.837701859557518,5.96224355124698
6017,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,327.65,10.0129,34.663502,3.0,2.624,35.7,32.8,,7.3666,,,2.3605,,,2275.446697253987,,,,,,,,0.3009,0.1704,,,,34.831235,9.97042,26.699506,-9.184000000000005,0.0008422880856465607,0.0028925442098691237,0.04681841209768378,0.00015206533504839197,0.004492002875565508,0.0011509090500728709,0.032217655765345174,0.0645241884556999,0.03230682521675198,0.032217655765345174,0.0645241884556999,0.03230682521675198,0.027871602518032307,0.018218204896259003,1.4999999999973885,0.0,17.999999999968658,9.999999999982588,11.576207658399326,3.510833468576701e-17,15.280594109087112,9.260966126719463
6018,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,417.17,8.8371,34.603401,4.1,2.822,45.1,33.7,,7.3505,,,2.3707,,,2290.993835131822,,,,,,,,0.0922,0.0558,,,,34.771854,8.78861,26.846936,-11.451999999999998,0.021353408599278575,0.0018593175456343663,0.043580526840696604,0.001060876067309694,0.07466660787155255,0.0031424166136381575,0.021436877639459163,0.04464771908593643,0.023491614947948953,0.021436877639459163,0.04464771908593643,0.023491614947948953,0.02110388727718871,0.018909476385922348,1.469693845668998,0.0,17.636326148027976,9.797958971126654,7.951790463355708,0.0,10.496363411629533,6.3614323706845655
6019,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,502.69,7.7931,34.579102,2.1,3.003,55.4,35.4,,7.3355,,,2.3824,,,2304.895103718469,,,,,,,,0.0279,0.0186,,,,34.748609,7.73942,26.988168,-12.648000000000003,0.04504309974320821,0.0009145807054469362,0.042261109880933886,0.0022133040556851185,0.15935789200961256,0.005550014217422822,0.0,0.011432258818073098,0.011432258818073075,0.0,0.011432258818073098,0.011432258818073075,0.016876839709405157,0.01808614422951082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,596.89,6.9874,34.567402,2.0,3.109,63.1,38.8,,7.3261,,,2.387,,,2314.3915336237656,,,,,,,,0.0106,0.0068,,,,34.73807,6.92769,27.095012,-10.944000000000004,0.043258234291232836,0.0008783397825623077,0.04192945188750467,0.0020427559980913247,0.1470784318626845,0.004999486031913591,0.0,0.010979247282038751,0.01097924728203876,0.0,0.010979247282038751,0.01097924728203876,0.017675129871981915,0.01778221312979882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6021,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,700.87,6.1107,34.553101,3.7,3.185,72.3,42.6,,7.3178,,,2.4003,,,2324.6658528671464,,,,,,,,0.0059,0.0027,,,,34.724791,6.04555,27.201392,-8.36,0.05270619629047709,0.0010701765744251886,0.044505672069889445,0.3885556723380851,0.14986680515794612,0.05590205840889632,1.3855503497239251e-17,0.013377207180324115,0.01337720718032413,1.3855503497239251e-17,0.013377207180324115,0.01337720718032413,0.02686759284353051,0.013657117466656566,3.7886822288760945e-14,0.0,4.5220651550140815e-13,2.515361427927808e-13,,,,
6027,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,183.76,11.9023,34.7729,,2.44,27.9,31.0,,7.4076,,,2.356,,,2257.9945088617064,,,,,,,,0.8571,0.4835,,,,34.940156,11.87229,26.441823,-8.04,0.026814535122717285,0.0025929131883309156,0.057983235684961644,0.08147844463828452,0.7381236940033314,0.05788436814486517,0.02531653803081479,0.04761197062654987,0.022708625785546607,0.02531653803081479,0.04761197062654987,0.022708625785546607,0.03236410464243056,0.018127834469141853,0.9000000000000001,0.0,10.8,6.0,0.708248593223813,0.0,0.9348881430554314,0.5665988745790486
6028,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,249.81,11.0085,34.725399,3.7,2.499,30.6,31.9,,7.3875,,,2.3578,,,2265.501903531061,,,,,,,,0.6092,0.3407,,,,34.892778,10.9723,26.571638,-8.084000000000003,0.023523766210233162,0.0013372243889355232,0.050870953806094674,0.03160113936359463,0.4565915656900323,0.02406854522010363,0.011561685978262936,0.020922692565776082,0.010150388111948528,0.011561685978262936,0.020922692565776082,0.010150388111948528,0.025365167532295677,0.018305052282918486,1.2410922890848741,0.0,14.893107469018492,8.273948593899163,7.452804439058725,7.021666937153402e-17,9.837701859557518,5.96224355124698
6029,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,327.65,10.0129,34.663502,3.0,2.624,35.7,32.8,,7.3666,,,2.3605,,,2275.446697253987,,,,,,,,0.3009,0.1704,,,,34.831235,9.97042,26.699506,-9.184000000000005,0.0008422880856465607,0.0028925442098691237,0.04681841209768378,0.00015206533504839197,0.004492002875565508,0.0011509090500728709,0.032217655765345174,0.0645241884556999,0.03230682521675198,0.032217655765345174,0.0645241884556999,0.03230682521675198,0.027871602518032307,0.018218204896259003,1.4999999999973885,0.0,17.999999999968658,9.999999999982588,11.576207658399326,3.510833468576701e-17,15.280594109087112,9.260966126719463
6030,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,417.17,8.8371,34.603401,4.1,2.822,45.1,33.7,,7.3505,,,2.3707,,,2290.993835131822,,,,,,,,0.0922,0.0558,,,,34.771854,8.78861,26.846936,-11.451999999999998,0.021353408599278575,0.0018593175456343663,0.043580526840696604,0.001060876067309694,0.07466660787155255,0.0031424166136381575,0.021436877639459163,0.04464771908593643,0.023491614947948953,0.021436877639459163,0.04464771908593643,0.023491614947948953,0.02110388727718871,0.018909476385922348,1.469693845668998,0.0,17.636326148027976,9.797958971126654,7.951790463355708,0.0,10.496363411629533,6.3614323706845655
6031,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,502.69,7.7931,34.579102,2.1,3.003,55.4,35.4,,7.3355,,,2.3824,,,2304.895103718469,,,,,,,,0.0279,0.0186,,,,34.748609,7.73942,26.988168,-12.648000000000003,0.04504309974320821,0.0009145807054469362,0.042261109880933886,0.0022133040556851185,0.15935789200961256,0.005550014217422822,0.0,0.011432258818073098,0.011432258818073075,0.0,0.011432258818073098,0.011432258818073075,0.016876839709405157,0.01808614422951082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6032,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,596.89,6.9874,34.567402,2.0,3.109,63.1,38.8,,7.3261,,,2.387,,,2314.3915336237656,,,,,,,,0.0106,0.0068,,,,34.73807,6.92769,27.095012,-10.944000000000004,0.043258234291232836,0.0008783397825623077,0.04192945188750467,0.0020427559980913247,0.1470784318626845,0.004999486031913591,0.0,0.010979247282038751,0.01097924728203876,0.0,0.010979247282038751,0.01097924728203876,0.017675129871981915,0.01778221312979882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6033,WOD_UNITED STATES,18232459,B,2016-11-30T10:03,-110.00061,11.9998,3096.0,,US038378,18232459,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,700.87,6.1107,34.553101,3.7,3.185,72.3,42.6,,7.3178,,,2.4003,,,2324.6658528671464,,,,,,,,0.0059,0.0027,,,,34.724791,6.04555,27.201392,-8.36,0.05270619629047709,0.0010701765744251886,0.044505672069889445,0.3885556723380851,0.14986680515794612,0.05590205840889632,1.3855503497239251e-17,0.013377207180324115,0.01337720718032413,1.3855503497239251e-17,0.013377207180324115,0.01337720718032413,0.02686759284353051,0.013657117466656566,3.7886822288760945e-14,0.0,4.5220651550140815e-13,2.515361427927808e-13,,,,
6039,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,233.43,11.2242,34.743,7.2,2.457,29.2,32.6,,7.403,,,2.3576,,,2265.558861863536,,,,,,,,0.7257,0.4039,,,,34.910354,11.18935,26.545829,-6.711999999999996,0.043445741717573164,0.001874562459894903,0.05182131718539345,0.09108626385427761,0.543357454794997,0.0378870960728006,0.011026837999384042,0.01102683799938401,0.0,0.011026837999384042,0.01102683799938401,0.0,0.028843496612242187,0.01762856021800616,1.4696938456699067,0.0,17.636326148038883,9.797958971132712,0.0,0.0,0.0,0.0
6040,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,313.66,10.1191,34.685398,5.2,2.611,35.0,33.3,,7.3766,,,2.3619,,,2275.9367803806053,,,,,,,,0.3665,0.2066,,,,34.853056,10.07763,26.698114,-8.476000000000006,0.007630670538141402,0.0016724277373673176,0.04797243973160708,0.0013325365718173307,0.09393078146753234,0.0037778889340286162,0.018789526680924047,0.03794746472795593,0.019205055736647506,0.018789526680924047,0.03794746472795593,0.019205055736647506,0.025807153620049747,0.018126906518173443,1.3095150006866445,0.0,15.714180008239737,8.730100004577631,11.010560850421589,3.510833468576701e-17,14.5339403225565,8.808448680337271
6041,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,409.34,9.0534,34.626099,2.6,2.801,43.2,33.4,,7.3531,,,2.3695,,,2290.2519894622505,,,,,,,,0.1219,0.0709,,,,34.794494,9.00472,26.83024,-11.416000000000004,0.011812254624499183,0.0022503042651309474,0.044963943133041806,0.0006211519654298666,0.04197782330790103,0.002175891312889459,0.025747543300698766,0.052551753561461634,0.026877528152885466,0.025747543300698766,0.052551753561461634,0.026877528152885466,0.025558767594961732,0.02069456211747131,1.3743887959144214,0.0,16.492665550973054,9.162591972762812,9.846621905722069,0.0,12.997540915553131,7.8772975245776555
6042,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,506.47,7.6642,34.578098,2.1,3.026,56.5,36.1,,7.3349,,,2.3807,,,2308.749688879646,,,,,,,,0.0299,0.0178,,,,34.747568,7.61066,27.006094,-12.315999999999995,0.044303792717597566,0.0008995693952829695,0.04209222109294761,0.0022040310115902604,0.15869023283455067,0.005510198005715267,0.0,0.01124461744101459,0.011244617441014564,0.0,0.01124461744101459,0.011244617441014564,0.016753569971811086,0.018026780324400034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,615.74,6.772,34.5634,2.5,3.124,65.0,40.1,,7.325,,,2.3896,,,2319.394784837661,,,,,,,,,,,,,34.73417,6.71151,27.121392,-9.884,0.04414112671453237,0.0008962665322761141,0.04219783936690556,0.0020360904810817013,0.1465985146379997,0.004960326785700736,0.0,0.011203331653434553,0.01120333165343454,0.0,0.011203331653434553,0.01120333165343454,0.018424645352518462,0.017780852305012564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,233.43,11.2242,34.743,7.2,2.457,29.2,32.6,,7.403,,,2.3576,,,2265.558861863536,,,,,,,,0.7257,0.4039,,,,34.910354,11.18935,26.545829,-6.711999999999996,0.043445741717573164,0.001874562459894903,0.05182131718539345,0.09108626385427761,0.543357454794997,0.0378870960728006,0.011026837999384042,0.01102683799938401,0.0,0.011026837999384042,0.01102683799938401,0.0,0.028843496612242187,0.01762856021800616,1.4696938456699067,0.0,17.636326148038883,9.797958971132712,0.0,0.0,0.0,0.0
6051,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,313.66,10.1191,34.685398,5.2,2.611,35.0,33.3,,7.3766,,,2.3619,,,2275.9367803806053,,,,,,,,0.3665,0.2066,,,,34.853056,10.07763,26.698114,-8.476000000000006,0.007630670538141402,0.0016724277373673176,0.04797243973160708,0.0013325365718173307,0.09393078146753234,0.0037778889340286162,0.018789526680924047,0.03794746472795593,0.019205055736647506,0.018789526680924047,0.03794746472795593,0.019205055736647506,0.025807153620049747,0.018126906518173443,1.3095150006866445,0.0,15.714180008239737,8.730100004577631,11.010560850421589,3.510833468576701e-17,14.5339403225565,8.808448680337271
6052,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,409.34,9.0534,34.626099,2.6,2.801,43.2,33.4,,7.3531,,,2.3695,,,2290.2519894622505,,,,,,,,0.1219,0.0709,,,,34.794494,9.00472,26.83024,-11.416000000000004,0.011812254624499183,0.0022503042651309474,0.044963943133041806,0.0006211519654298666,0.04197782330790103,0.002175891312889459,0.025747543300698766,0.052551753561461634,0.026877528152885466,0.025747543300698766,0.052551753561461634,0.026877528152885466,0.025558767594961732,0.02069456211747131,1.3743887959144214,0.0,16.492665550973054,9.162591972762812,9.846621905722069,0.0,12.997540915553131,7.8772975245776555
6053,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,506.47,7.6642,34.578098,2.1,3.026,56.5,36.1,,7.3349,,,2.3807,,,2308.749688879646,,,,,,,,0.0299,0.0178,,,,34.747568,7.61066,27.006094,-12.315999999999995,0.044303792717597566,0.0008995693952829695,0.04209222109294761,0.0022040310115902604,0.15869023283455067,0.005510198005715267,0.0,0.01124461744101459,0.011244617441014564,0.0,0.01124461744101459,0.011244617441014564,0.016753569971811086,0.018026780324400034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,WOD_UNITED STATES,18232460,B,2016-11-30T16:03,-110.0004,11.4997,3755.0,,US038378,18232460,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,615.74,6.772,34.5634,2.5,3.124,65.0,40.1,,7.325,,,2.3896,,,2319.394784837661,,,,,,,,,,,,,34.73417,6.71151,27.121392,-9.884,0.04414112671453237,0.0008962665322761141,0.04219783936690556,0.0020360904810817013,0.1465985146379997,0.004960326785700736,0.0,0.011203331653434553,0.01120333165343454,0.0,0.011203331653434553,0.01120333165343454,0.018424645352518462,0.017780852305012564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,183.77,11.6271,34.767899,8.5,2.407,27.9,31.7,,7.4179,,,2.3564,,,2253.1159520542187,,,,,,,,0.8621,0.4817,,,,34.935083,11.59753,26.489559,-6.812000000000001,0.004429221519266946,0.00390053319760479,0.05569129142057596,0.12336461186718917,0.11571544421920067,0.016312546219750906,0.042771032620954115,0.08491679917708721,0.042150943483034074,0.042771032620954115,0.08491679917708721,0.042150943483034074,0.03411371077617786,0.014905421678563898,0.5247182500473473,0.0,6.296619000568172,3.4981216669823194,,,,
6062,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,258.36,10.6897,34.713501,3.5,2.544,32.0,31.9,,7.3801,,,2.3587,,,2268.0265021331948,,,,,,,,0.5064,0.2842,,,,34.88082,10.65324,26.619397,-8.804000000000002,0.012452227793991855,0.0017988918070213343,0.04829335041693694,0.003982822205925077,0.2793164463604178,0.00960219278357581,0.020051943001860018,0.040519827094920316,0.020587424360646277,0.020051943001860018,0.040519827094920316,0.020587424360646277,0.02634765346859736,0.01766507974883833,1.2,0.0,14.400000000000002,8.0,6.753226846591347,4.965068306494546e-17,8.914259437500577,5.40258147727308
6063,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,343.25,9.8215,34.665798,2.4,2.726,38.6,30.6,,7.3625,,,2.3653,,,2281.1168257985,,,,,,,,0.2271,0.1346,,,,34.833598,9.7776,26.733911,-13.015999999999998,0.0005632910750222026,0.004367093227435123,0.04171925518366984,0.00026296907594973884,0.003478073728642209,0.0010805707311376206,0.048570641810766965,0.09719484178743068,0.048624290318248296,0.048570641810766965,0.09719484178743068,0.048624290318248296,0.03166339876206775,0.02518025282698059,1.304884920720516,4.965068306494546e-17,15.658619048646191,8.69923280480344,11.4564392373896,0.0,15.12249979335427,9.16515138991168
6064,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,442.09,8.7982,34.623299,1.1,2.886,46.7,31.8,,7.3511,,,2.3754,,,2292.891772764062,,,,,,,,0.0888,0.0535,,,,34.792054,8.7467,26.869226,-14.376,0.0005092241034077496,0.0025542324876267498,0.04421867023638373,0.00023903402059612984,0.0024781374618963077,0.0010672874384906495,0.028467835532623956,0.05703425089145145,0.028566476498821953,0.028467835532623956,0.05703425089145145,0.028566476498821953,0.019444077814629413,0.018129494504672397,0.8999999999999873,0.0,10.79999999999985,5.999999999999916,1.5042057277544112,0.0,1.9855515606358247,1.203364582203528
6065,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,541.78,7.5105,34.577599,1.7,3.063,58.2,35.9,,7.3327,,,2.3848,,,2308.114989371561,,,,,,,,0.018,0.0109,,,,34.747438,7.45392,27.028554,-13.108000000000004,0.04338989684673151,0.0008810131339450504,0.04184697740321235,0.002126957916828156,0.15314097001164362,0.005286991062074345,0.0,0.011012664174297315,0.011012664174297308,0.0,0.011012664174297315,0.011012664174297308,0.016648250984746937,0.01792115139560996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,655.1,6.4743,34.571499,1.5,3.187,68.3,40.9,,7.3193,,,2.3914,,,2321.6260359945863,,,,,,,,0.0058,0.0037,,,,34.742628,6.41133,27.168012,-10.092,0.0468132129424412,0.0009505220902016244,0.043081343183074154,0.0020387178700185045,0.14678768664124756,0.004932706373237336,0.0,0.01188152612752316,0.011881526127523166,0.0,0.01188152612752316,0.011881526127523166,0.0202934218305464,0.017849409021377584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,183.77,11.6271,34.767899,8.5,2.407,27.9,31.7,,7.4179,,,2.3564,,,2253.1159520542187,,,,,,,,0.8621,0.4817,,,,34.935083,11.59753,26.489559,-6.812000000000001,0.004429221519266946,0.00390053319760479,0.05569129142057596,0.12336461186718917,0.11571544421920067,0.016312546219750906,0.042771032620954115,0.08491679917708721,0.042150943483034074,0.042771032620954115,0.08491679917708721,0.042150943483034074,0.03411371077617786,0.014905421678563898,0.5247182500473473,0.0,6.296619000568172,3.4981216669823194,,,,
6073,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,258.36,10.6897,34.713501,3.5,2.544,32.0,31.9,,7.3801,,,2.3587,,,2268.0265021331948,,,,,,,,0.5064,0.2842,,,,34.88082,10.65324,26.619397,-8.804000000000002,0.012452227793991855,0.0017988918070213343,0.04829335041693694,0.003982822205925077,0.2793164463604178,0.00960219278357581,0.020051943001860018,0.040519827094920316,0.020587424360646277,0.020051943001860018,0.040519827094920316,0.020587424360646277,0.02634765346859736,0.01766507974883833,1.2,0.0,14.400000000000002,8.0,6.753226846591347,4.965068306494546e-17,8.914259437500577,5.40258147727308
6074,WOD_UNITED STATES,18232461,B,2016-11-30T23:12,-109.9986,11.0009,3724.0,,US038378,18232461,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,343.25,9.8215,34.665798,2.4,2.726,38.6,30.6,,7.3625,,,2.3653,,,2281.1168257985,,,,,,,,0.2271,0.1346,,,,34.833598,9.7776,26.733911,-13.015999999999998,0.0005632910750222026,0.004367093227435123,0.04171925518366984,0.00026296907594973884,0.003478073728642209,0.0010805707311376206,0.048570641810766965,0.09719484178743068,0.048624290318248296,0.048570641810766965,0.09719484178743068,0.048624290318248296,0.03166339876206775,0.02518025282698059,1.304884920720516,4.965068306494546e-17,15.658619048646191,8.69923280480344,11.4564392373896,0.0,15.12249979335427,9.16515138991168
